Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Variation,Adj_Close_Norm,Log_Returns
2017-07-31,216.68617248535156,226.9607391357422,215.2293243408203,224.5837860107422,216.53857421875,1448107,IRBR3.SA,7.897613525390625,100.0,
2017-08-01,226.80738830566406,227.72750854492188,224.5837860107422,225.42723083496094,217.351806640625,496061,IRBR3.SA,1.380157470703125,100.37556007044428,0.003748566043534268
2017-08-02,225.42723083496094,226.04063415527344,223.05027770996094,225.81060791015625,217.721435546875,146838,IRBR3.SA,0.3833770751953125,100.54625894365132,0.0016991575640106795
2017-08-03,224.27708435058594,225.8872833251953,223.43365478515625,224.96717834472656,216.90823364257812,88032,IRBR3.SA,0.690093994140625,100.17071296657505,-0.003742049431404672
2017-08-04,226.9607391357422,229.72108459472656,217.91297912597656,218.52639770507812,210.6981658935547,302702,IRBR3.SA,8.434341430664062,97.30283237235355,-0.02904776171091956
2017-08-07,221.5934295654297,223.126953125,218.52639770507812,218.90977478027344,211.06781005859375,212322,IRBR3.SA,2.68365478515625,97.47353829224458,0.0017528405834413062
2017-08-08,220.67332458496094,220.67332458496094,214.76927185058594,215.84274291992188,208.11065673828125,262129,IRBR3.SA,4.8305816650390625,96.10789093311625,-0.014109514744532791
2017-08-09,216.2261199951172,216.9928741455078,209.40196228027344,212.77569580078125,205.15347290039062,202188,IRBR3.SA,3.4504241943359375,94.74222948061993,-0.014311594451379648
2017-08-10,212.31564331054688,217.8363037109375,211.4722137451172,216.53282165527344,208.7760009765625,83768,IRBR3.SA,4.2171783447265625,96.41515454223614,0.017503564215260885
2017-08-11,217.8363037109375,218.9864501953125,214.69259643554688,217.75962829589844,209.95889282226562,48476,IRBR3.SA,0.0766754150390625,96.96142757925547,0.005649851539925101
2017-08-14,218.90977478027344,218.90977478027344,215.15264892578125,217.75962829589844,209.95889282226562,42790,IRBR3.SA,1.150146484375,96.96142757925547,0.0
2017-08-15,218.90977478027344,218.90977478027344,217.06954956054688,217.75962829589844,209.95889282226562,72604,IRBR3.SA,1.150146484375,96.96142757925547,0.0
2017-08-16,217.75962829589844,219.2164764404297,214.0025177001953,218.52639770507812,210.6981658935547,141908,IRBR3.SA,0.7667694091796875,97.30283237235355,0.003514852857285391
2017-08-17,218.52639770507812,218.7564239501953,216.2261199951172,216.6094970703125,208.84994506835938,247261,IRBR3.SA,1.916900634765625,96.44930277289833,-0.008810588024557585
2017-08-18,216.9928741455078,218.90977478027344,214.76927185058594,218.52639770507812,210.6981658935547,326986,IRBR3.SA,1.5335235595703125,97.30283237235355,0.00881058802455752
2017-08-21,218.6030731201172,219.9832305908203,213.4657745361328,219.44650268554688,211.5853271484375,257303,IRBR3.SA,0.8434295654296875,97.71253362677605,0.00420173923303957
2017-08-22,219.44650268554688,220.05990600585938,217.29957580566406,218.52639770507812,210.6981658935547,46233,IRBR3.SA,0.92010498046875,97.30283237235355,-0.004201739233039642
2017-08-23,218.52639770507812,218.6030731201172,214.38589477539062,215.2293243408203,207.5192108154297,69265,IRBR3.SA,3.2970733642578125,95.83475441460659,-0.01520269831980453
2017-08-24,216.8395233154297,222.3601837158203,212.62234497070312,222.3601837158203,214.39462280273438,496726,IRBR3.SA,5.520660400390625,99.00989861794795,0.03259443104268975
2017-08-25,221.7467803955078,228.4942626953125,220.5199737548828,228.4942626953125,220.3089599609375,198745,IRBR3.SA,6.7474822998046875,101.74120742957263,0.02721257594407445
2017-08-28,228.95431518554688,232.55809020996094,226.19398498535156,231.94468688964844,223.63580322265625,228259,IRBR3.SA,2.9903717041015625,103.27758184864399,0.014987925594865798
2017-08-29,231.33126831054688,235.93182373046875,226.9607391357422,231.33126831054688,223.04434204101562,110895,IRBR3.SA,0.0,103.00443828345031,-0.002648255283269226
2017-08-30,232.71144104003906,232.94146728515625,227.880859375,232.32806396484375,224.00543212890625,64518,IRBR3.SA,0.3833770751953125,103.44828072185103,0.0042997072097966035
2017-08-31,230.6411895751953,232.55809020996094,229.107666015625,230.0277862548828,221.7875518798828,24192,IRBR3.SA,0.6134033203125,102.4240381558208,-0.009950351969730261
2017-09-01,230.10446166992188,230.79454040527344,227.1140899658203,228.18756103515625,220.01324462890625,102209,IRBR3.SA,1.916900634765625,101.60464269365978,-0.008032202767836604
2017-09-04,228.4942626953125,231.17791748046875,227.72750854492188,230.0277862548828,221.7875518798828,26931,IRBR3.SA,1.5335235595703125,102.4240381558208,0.008032202767836536
2017-09-05,230.0277862548828,233.78489685058594,229.41436767578125,232.32806396484375,224.00543212890625,252530,IRBR3.SA,2.3002777099609375,103.44828072185103,0.009950351969730273
2017-09-06,233.861572265625,237.69537353515625,233.861572265625,236.0084991455078,227.55401611328125,109786,IRBR3.SA,2.1469268798828125,105.08705755280504,0.015717341536639645
2017-09-07,236.0084991455078,236.0084991455078,236.0084991455078,236.0084991455078,227.55401611328125,0,IRBR3.SA,0.0,105.08705755280504,0.0
2017-09-08,238.84552001953125,243.75277709960938,237.54202270507812,241.5291748046875,232.87693786621094,291538,IRBR3.SA,2.68365478515625,107.54524393928801,0.023122506700697043
2017-09-11,241.5291748046875,243.82945251464844,240.07232666015625,242.142578125,233.46836853027344,119189,IRBR3.SA,0.6134033203125,107.81837341111368,0.0025364508789309094
2017-09-12,241.98922729492188,245.1329345703125,241.5291748046875,241.5291748046875,232.87693786621094,116385,IRBR3.SA,0.460052490234375,107.54524393928801,-0.002536450878930854
2017-09-13,241.60585021972656,242.5259552001953,237.69537353515625,239.1522216796875,230.5851287841797,61349,IRBR3.SA,2.4536285400390625,106.48686018927958,-0.009890033845692738
2017-09-14,238.07875061035156,242.29592895507812,238.07875061035156,238.84552001953125,230.2894287109375,51645,IRBR3.SA,0.7667694091796875,106.35030250005073,-0.0012832130088726776
2017-09-15,238.53880310058594,243.5227508544922,238.53880310058594,243.36940002441406,234.65122985839844,102613,IRBR3.SA,4.830596923828125,108.36463235476504,0.018763379953550867
2017-09-18,243.82945251464844,246.12973022460938,240.07232666015625,241.5291748046875,232.87693786621094,190750,IRBR3.SA,2.3002777099609375,107.54524393928801,-0.007590133098985612
2017-09-19,241.5291748046875,245.3629608154297,239.68894958496094,241.22247314453125,232.5812225341797,22405,IRBR3.SA,0.30670166015625,107.4086792033752,-0.001270642119857271
2017-09-20,242.90933227539062,243.44607543945312,239.30557250976562,239.45892333984375,230.88087463378906,64974,IRBR3.SA,3.450408935546875,106.62343901856039,-0.0073376249741808
2017-09-21,240.1490020751953,242.3726043701172,238.3854522705078,241.5291748046875,232.87693786621094,89480,IRBR3.SA,1.3801727294921875,107.54524393928801,0.008608267094038034
2017-09-22,241.2991485595703,244.59620666503906,239.84230041503906,244.51953125,235.76016235351562,36999,IRBR3.SA,3.2203826904296875,108.87675011443815,0.012304876694327954
2017-09-25,244.7495574951172,246.0530548095703,239.30557250976562,240.3790283203125,231.7679901123047,77912,IRBR3.SA,4.3705291748046875,107.03311913293089,-0.017078198397451543
2017-09-26,240.99244689941406,242.142578125,237.0052947998047,238.53880310058594,229.99368286132812,43625,IRBR3.SA,2.453643798828125,106.21372367076991,-0.007684985944996718
2017-09-27,239.22889709472656,240.45570373535156,234.70501708984375,235.3950958251953,226.9626007080078,41486,IRBR3.SA,3.83380126953125,104.81393512766337,-0.013266593408089965
2017-09-28,236.3918914794922,240.30235290527344,230.0277862548828,233.09481811523438,224.74472045898438,111156,IRBR3.SA,3.2970733642578125,103.7896925616331,-0.009820066969326822
2017-09-29,235.6251220703125,235.6251220703125,227.57415771484375,231.94468688964844,223.63580322265625,174513,IRBR3.SA,3.6804351806640625,103.27758184864399,-0.0049463321383271764
2017-10-02,232.78811645507812,238.3854522705078,231.94468688964844,236.31520080566406,227.84974670410156,97827,IRBR3.SA,3.5270843505859375,105.22362933540185,0.01866755582103685
2017-10-03,235.93182373046875,237.1586456298828,232.17471313476562,235.8551483154297,227.40618896484375,216534,IRBR3.SA,0.0766754150390625,105.01878927821662,-0.001948608880663633
2017-10-04,237.69537353515625,237.69537353515625,232.71144104003906,235.77847290039062,227.33224487304688,147256,IRBR3.SA,1.916900634765625,104.9846410475544,-0.0003252159349036995
2017-10-05,236.31520080566406,236.92861938476562,231.33126831054688,232.634765625,224.3011474609375,185260,IRBR3.SA,3.6804351806640625,103.58484545776388,-0.013423023960307805
2017-10-06,232.71144104003906,233.93824768066406,228.4942626953125,229.6444091796875,221.41790771484375,72512,IRBR3.SA,3.0670318603515625,102.25333223592973,-0.012937656263954305
2017-10-09,230.41116333007812,236.0084991455078,230.41116333007812,236.0084991455078,227.55401611328125,84107,IRBR3.SA,5.5973358154296875,105.08705755280504,0.027335742681959728
2017-10-10,236.5452423095703,237.69537353515625,232.71144104003906,235.77847290039062,227.33224487304688,108639,IRBR3.SA,0.7667694091796875,104.9846410475544,-0.0009750624576974757
2017-10-11,237.23532104492188,240.3790283203125,232.71144104003906,237.23532104492188,228.7368927001953,117833,IRBR3.SA,0.0,105.63332354314036,0.00615982162724853
2017-10-12,237.23532104492188,237.23532104492188,237.23532104492188,237.23532104492188,228.7368927001953,0,IRBR3.SA,0.0,105.63332354314036,0.0
2017-10-13,239.61227416992188,242.83265686035156,239.61227416992188,240.53237915039062,231.9158477783203,88189,IRBR3.SA,0.92010498046875,107.10140150088732,0.013802177929539708
