ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,day_of_week
2018-06-06,365.9722512408242,352.21420039025435,418.2282348644642,365.9722512408242,365.9722512408242,19.033523399309832,19.033523399309832,19.033523399309832,2.910850137164423,2.910850137164423,2.910850137164423,16.122673262145405,16.122673262145405,16.122673262145405,0.0,0.0,0.0,385.00577464013406,Wednesday
2018-06-07,367.1474454631689,350.51939931978427,416.9438072514767,367.1474454631689,367.1474454631689,15.904036559350784,15.904036559350784,15.904036559350784,1.9209617238267782,1.9209617238267782,1.9209617238267782,13.983074835524008,13.983074835524008,13.983074835524008,0.0,0.0,0.0,383.0514820225197,Thursday
2018-06-08,368.3226396855134,350.0267052229121,417.95852826818043,368.3226396855134,368.3226396855134,14.72237216301715,14.72237216301715,14.72237216301715,2.85175928212268,2.85175928212268,2.85175928212268,11.87061288089447,11.87061288089447,11.87061288089447,0.0,0.0,0.0,383.0450118485306,Friday
2018-06-11,371.8482223525472,343.8633658855039,412.22120356170257,371.8482223525472,371.8482223525472,6.4014830065975525,6.4014830065975525,6.4014830065975525,0.5098746638697835,0.5098746638697835,0.5098746638697835,5.891608342727769,5.891608342727769,5.891608342727769,0.0,0.0,0.0,378.2497053591448,Monday
2018-06-12,373.02341657489194,348.9224651192694,414.28019824798116,373.02341657489194,373.02341657489194,6.620657957742622,6.620657957742622,6.620657957742622,2.5474955044693863,2.5474955044693863,2.5474955044693863,4.073162453273234,4.073162453273234,4.073162453273234,0.0,0.0,0.0,379.64407453263453,Tuesday
2018-06-13,374.27225029484373,348.50418270909046,412.13118497911915,374.27225029484373,374.27225029484373,5.273883465173908,5.273883465173908,5.273883465173908,2.9108501371615296,2.9108501371615296,2.9108501371615296,2.3630333280123783,2.3630333280123783,2.3630333280123783,0.0,0.0,0.0,379.54613376001765,Wednesday
2018-06-14,375.5210840147956,343.5295271672373,409.7606093902364,375.5210840147956,375.5210840147956,2.690213964410416,2.690213964410416,2.690213964410416,1.9209617238285353,1.9209617238285353,1.9209617238285353,0.7692522405818807,0.7692522405818807,0.7692522405818807,0.0,0.0,0.0,378.211297979206,Thursday
2018-06-15,376.76991773474737,344.3983295277953,411.2793240315091,376.76991773474737,376.76991773474737,2.1482421974700197,2.1482421974700197,2.1482421974700197,2.8517592821185613,2.8517592821185613,2.8517592821185613,-0.7035170846485417,-0.7035170846485417,-0.7035170846485417,0.0,0.0,0.0,378.9181599322174,Friday
2018-06-18,380.5164188946028,343.14422314620947,408.86460852274604,380.5164188946028,380.5164188946028,-3.891118212124122,-3.891118212124122,-3.891118212124122,0.5098746638720547,0.5098746638720547,0.5098746638720547,-4.4009928759961765,-4.4009928759961765,-4.4009928759961765,0.0,0.0,0.0,376.62530068247867,Monday
2018-06-19,381.7652526145546,343.6147012281774,411.0622279062014,381.7652526145546,381.7652526145546,-2.864296468027615,-2.864296468027615,-2.864296468027615,2.5474955044754215,2.5474955044754215,2.5474955044754215,-5.411791972503036,-5.411791972503036,-5.411791972503036,0.0,0.0,0.0,378.900956146527,Tuesday
2018-06-20,383.0140863345064,347.572776603559,414.37584968507804,383.0140863345064,383.0140863345064,-3.417931142647096,-3.417931142647096,-3.417931142647096,2.9108501371622495,2.9108501371622495,2.9108501371622495,-6.328781279809346,-6.328781279809346,-6.328781279809346,0.0,0.0,0.0,379.5961551918593,Wednesday
2018-06-21,384.2629200544582,346.2584097839582,410.116674827513,384.2629200544582,384.2629200544582,-5.245209647003635,-5.245209647003635,-5.245209647003635,1.920961723829394,1.920961723829394,1.920961723829394,-7.166171370833028,-7.166171370833028,-7.166171370833028,0.0,0.0,0.0,379.01771040745456,Thursday
2018-06-22,385.51175377441,346.0967386481622,411.0558678681842,385.51175377441,385.51175377441,-5.088483663864769,-5.088483663864769,-5.088483663864769,2.8517592821171958,2.8517592821171958,2.8517592821171958,-7.940242945981965,-7.940242945981965,-7.940242945981965,0.0,0.0,0.0,380.4232701105452,Friday
2018-06-25,389.25825493426544,347.0785710452307,414.40596231348167,389.25825493426544,389.25825493426544,-9.555497002653707,-9.555497002653707,-9.555497002653707,0.5098746638701663,0.5098746638701663,0.5098746638701663,-10.065371666523873,-10.065371666523873,-10.065371666523873,0.0,0.0,0.0,379.70275793161176,Monday
2018-06-26,390.5070886542172,350.0255362051653,414.2931813548196,390.5070886542172,390.5070886542172,-8.224114052428515,-8.224114052428515,-8.224114052428515,2.5474955044734644,2.5474955044734644,2.5474955044734644,-10.77160955690198,-10.77160955690198,-10.77160955690198,0.0,0.0,0.0,382.28297460178874,Tuesday
2018-06-27,391.7559223741691,349.75019382281243,415.8152377426819,391.7559223741691,391.7559223741691,-8.596893015108819,-8.596893015108819,-8.596893015108819,2.910850137162969,2.910850137162969,2.910850137162969,-11.507743152271786,-11.507743152271786,-11.507743152271786,0.0,0.0,0.0,383.15902935906024,Wednesday
2018-06-28,393.00475609412086,348.4424794303494,413.60455937192904,393.00475609412086,393.00475609412086,-10.369634862540888,-10.369634862540888,-10.369634862540888,1.9209617238302528,1.9209617238302528,1.9209617238302528,-12.29059658637114,-12.29059658637114,-12.29059658637114,0.0,0.0,0.0,382.63512123158,Thursday
2018-06-29,394.25358981407265,351.9523111181508,416.30247306813055,394.25358981407265,394.25358981407265,-10.283266093679103,-10.283266093679103,-10.283266093679103,2.85175928211994,2.85175928211994,2.85175928211994,-13.135025375799042,-13.135025375799042,-13.135025375799042,0.0,0.0,0.0,383.97032372039354,Friday
2018-07-02,398.000090973928,349.8509775690272,412.7620923114288,398.000090973928,398.000090973928,-15.636697291699564,-15.636697291699564,-15.636697291699564,0.5098746638764822,0.5098746638764822,0.5098746638764822,-16.146571955576047,-16.146571955576047,-16.146571955576047,0.0,0.0,0.0,382.36339368222843,Monday
2018-07-03,399.2489246938798,349.8734517602381,414.52413687390464,399.2489246938798,399.2489246938798,-14.782644748621891,-14.782644748621891,-14.782644748621891,2.547495504478487,2.547495504478487,2.547495504478487,-17.330140253100378,-17.330140253100378,-17.330140253100378,0.0,0.0,0.0,384.46627994525795,Tuesday
2018-07-04,400.49775841383166,354.4781826098129,419.2387336027006,400.49775841383166,400.49775841383166,-15.69393590709115,-15.69393590709115,-15.69393590709115,2.910850137163689,2.910850137163689,2.910850137163689,-18.60478604425484,-18.60478604425484,-18.60478604425484,0.0,0.0,0.0,384.8038225067405,Wednesday
2018-07-05,401.7465921337835,351.80000748364387,416.8859749356207,401.7465921337835,401.7465921337835,-18.044631012418243,-18.044631012418243,-18.044631012418243,1.9209617238281835,1.9209617238281835,1.9209617238281835,-19.96559273624643,-19.96559273624643,-19.96559273624643,0.0,0.0,0.0,383.7019611213653,Thursday
2018-07-06,402.9954258537353,348.3292437787319,417.22225575705437,402.9954258537353,402.9954258537353,-18.552127304698725,-18.552127304698725,-18.552127304698725,2.8517592821185738,2.8517592821185738,2.8517592821185738,-21.403886586817297,-21.403886586817297,-21.403886586817297,0.0,0.0,0.0,384.44329854903657,Friday
2018-07-10,407.9907607335425,347.7381436859572,414.57095930622785,407.9907607335425,407.9907607335425,-25.09086314315541,-25.09086314315541,-25.09086314315541,2.547495504470565,2.547495504470565,2.547495504470565,-27.63835864762597,-27.63835864762597,-27.63835864762597,0.0,0.0,0.0,382.8998975903871,Tuesday
2018-07-11,409.2395944534943,350.09115023280606,416.2253573364497,409.2395944534943,409.2395944534943,-26.307994549175024,-26.307994549175024,-26.307994549175024,2.910850137165926,2.910850137165926,2.910850137165926,-29.218844686340947,-29.218844686340947,-29.218844686340947,0.0,0.0,0.0,382.9315999043193,Wednesday
2018-07-12,410.4884281972036,346.3293571420332,414.99838920979596,410.4884281972036,410.4884281972036,-28.84043018558586,-28.84043018558586,-28.84043018558586,1.9209617238299406,1.9209617238299406,1.9209617238299406,-30.7613919094158,-30.7613919094158,-30.7613919094158,0.0,0.0,0.0,381.6479980116177,Thursday
2018-07-13,411.7372619409128,350.04947462632674,418.41198671872803,411.7372619409128,411.7372619409128,-29.38889961519975,-29.38889961519975,-29.38889961519975,2.8517592821144553,2.8517592821144553,2.8517592821144553,-32.240658897314205,-32.240658897314205,-32.240658897314205,0.0,0.0,0.0,382.348362325713,Friday
2018-07-16,415.4837631720406,347.36364230879957,411.9997389743593,415.4837631720406,415.4837631720406,-35.538410113473596,-35.538410113473596,-35.538410113473596,0.5098746638768642,0.5098746638768642,0.5098746638768642,-36.04828477735046,-36.04828477735046,-36.04828477735046,0.0,0.0,0.0,379.945353058567,Monday
2018-07-17,416.7325969157498,349.23004011283524,417.33895283260773,416.7325969157498,416.7325969157498,-34.482240100012376,-34.482240100012376,-34.482240100012376,2.5474955044755867,2.5474955044755867,2.5474955044755867,-37.02973560448797,-37.02973560448797,-37.02973560448797,0.0,0.0,0.0,382.2503568157374,Tuesday
2018-07-18,417.98143065945914,350.51914041648956,414.9470642547828,417.98143065945914,417.98143065945914,-34.922820229426335,-34.922820229426335,-34.922820229426335,2.910850137166646,2.910850137166646,2.910850137166646,-37.83367036659298,-37.83367036659298,-37.83367036659298,0.0,0.0,0.0,383.0586104300328,Wednesday
2018-07-19,419.23026440316835,348.9718322968647,414.65316740302256,419.23026440316835,419.23026440316835,-36.52333380801195,-36.52333380801195,-36.52333380801195,1.9209617238316976,1.9209617238316976,1.9209617238316976,-38.44429553184364,-38.44429553184364,-38.44429553184364,0.0,0.0,0.0,382.7069305951564,Thursday
2018-07-20,420.4790981468776,350.87560511740634,416.66281963204307,420.4790981468776,420.4790981468776,-35.997698757269816,-35.997698757269816,-35.997698757269816,2.851759282110337,2.851759282110337,2.851759282110337,-38.84945803938016,-38.84945803938016,-38.84945803938016,0.0,0.0,0.0,384.4813993896078,Friday
2018-07-23,424.22559937800537,352.9632277866134,417.7628348128292,424.22559937800537,424.22559937800537,-38.262914508280524,-38.262914508280524,-38.262914508280524,0.5098746638749758,0.5098746638749758,0.5098746638749758,-38.772789172155505,-38.772789172155505,-38.772789172155505,0.0,0.0,0.0,385.96268486972485,Monday
2018-07-24,425.4744331217147,355.7259595418822,422.8877550866014,425.4744331217147,425.4744331217147,-35.77144540034201,-35.77144540034201,-35.77144540034201,2.5474955044736305,2.5474955044736305,2.5474955044736305,-38.31894090481564,-38.31894090481564,-38.31894090481564,0.0,0.0,0.0,389.70298772137266,Tuesday
2018-07-25,426.7232668654239,357.0621669311528,424.8730671720509,426.7232668654239,426.7232668654239,-34.752625210904654,-34.752625210904654,-34.752625210904654,2.910850137162994,2.910850137162994,2.910850137162994,-37.66347534806765,-37.66347534806765,-37.66347534806765,0.0,0.0,0.0,391.9706416545192,Wednesday
2018-07-26,427.9721006091332,361.6631942182001,425.66694624339544,427.9721006091332,427.9721006091332,-34.89952187591039,-34.89952187591039,-34.89952187591039,1.9209617238296284,1.9209617238296284,1.9209617238296284,-36.82048359974002,-36.82048359974002,-36.82048359974002,0.0,0.0,0.0,393.07257873322277,Thursday
2018-07-27,429.2209343528424,363.7676243266472,427.84816528689845,429.2209343528424,429.2209343528424,-32.956313982115915,-32.956313982115915,-32.956313982115915,2.8517592821158346,2.8517592821158346,2.8517592821158346,-35.808073264231744,-35.808073264231744,-35.808073264231744,0.0,0.0,0.0,396.26462037072645,Friday
2018-07-30,432.96743558397026,368.95977205496735,432.3232587321301,432.96743558397026,432.96743558397026,-31.476456909172843,-31.476456909172843,-31.476456909172843,0.5098746638730879,0.5098746638730879,0.5098746638730879,-31.98633157304593,-31.98633157304593,-31.98633157304593,0.0,0.0,0.0,401.4909786747974,Monday
2018-07-31,434.2162693276795,374.450309268993,438.1549493852219,434.2162693276795,434.2162693276795,-27.993756375228735,-27.993756375228735,-27.993756375228735,2.5474955044716743,2.5474955044716743,2.5474955044716743,-30.54125187970041,-30.54125187970041,-30.54125187970041,0.0,0.0,0.0,406.2225129524508,Tuesday
2018-08-01,435.4651030713888,376.3986744589414,442.72812181815704,435.4651030713888,435.4651030713888,-26.14908212994821,-26.14908212994821,-26.14908212994821,2.9108501371688433,2.9108501371688433,2.9108501371688433,-29.059932267117052,-29.059932267117052,-29.059932267117052,0.0,0.0,0.0,409.31602094144057,Wednesday
2018-08-02,436.713936815098,379.07890124793664,445.26186800263383,436.713936815098,436.713936815098,-25.65198190008329,-25.65198190008329,-25.65198190008329,1.9209617238304872,1.9209617238304872,1.9209617238304872,-27.572943623913776,-27.572943623913776,-27.572943623913776,0.0,0.0,0.0,411.0619549150147,Thursday
2018-08-03,437.96277055880734,380.8668872554115,449.58463353601303,437.96277055880734,437.96277055880734,-23.25866633284829,-23.25866633284829,-23.25866633284829,2.851759282114468,2.851759282114468,2.851759282114468,-26.110425614962757,-26.110425614962757,-26.110425614962757,0.0,0.0,0.0,414.70410422595904,Friday
2018-08-06,441.70927178993503,388.6386774340714,455.2790356477982,441.70927178993503,441.70927178993503,-21.638856674265362,-21.638856674265362,-21.638856674265362,0.5098746638671541,0.5098746638671541,0.5098746638671541,-22.148731338132517,-22.148731338132517,-22.148731338132517,0.0,0.0,0.0,420.0704151156697,Monday
2018-08-07,442.9581055336443,391.91101735596806,459.84782687105024,442.9581055336443,442.9581055336443,-18.50324767052631,-18.50324767052631,-18.50324767052631,2.5474955044717436,2.5474955044717436,2.5474955044717436,-21.050743174998058,-21.050743174998058,-21.050743174998058,0.0,0.0,0.0,424.454857863118,Tuesday
2018-08-08,444.20693697673084,393.37188429054066,461.9703975717277,444.20693697673084,444.20693697673084,-17.185140007929963,-17.185140007929963,-17.185140007929963,2.9108501371651916,2.9108501371651916,2.9108501371651916,-20.095990145095154,-20.095990145095154,-20.095990145095154,0.0,0.0,0.0,427.02179696880086,Wednesday
2018-08-09,445.4557684198174,393.6978985440151,461.05103824834373,445.4557684198174,445.4557684198174,-17.376597757289503,-17.376597757289503,-17.376597757289503,1.9209617238313457,1.9209617238313457,1.9209617238313457,-19.29755948112085,-19.29755948112085,-19.29755948112085,0.0,0.0,0.0,428.0791706625279,Thursday
2018-08-10,446.70459986290405,398.3038656051738,464.89031199129283,446.70459986290405,446.70459986290405,-15.812212209884711,-15.812212209884711,-15.812212209884711,2.851759282113103,2.851759282113103,2.851759282113103,-18.663971491997813,-18.663971491997813,-18.663971491997813,0.0,0.0,0.0,430.89238765301934,Friday
2018-08-13,450.4510941921637,402.59308977735066,465.0729764384368,450.4510941921637,450.4510941921637,-17.255612793944085,-17.255612793944085,-17.255612793944085,0.50987466387347,0.50987466387347,0.50987466387347,-17.765487457817557,-17.765487457817557,-17.765487457817557,0.0,0.0,0.0,433.1954813982196,Monday
2018-08-14,451.69992563525034,403.77816464689687,468.57490876635774,451.69992563525034,451.69992563525034,-15.233051603709564,-15.233051603709564,-15.233051603709564,2.547495504469787,2.547495504469787,2.547495504469787,-17.780547108179352,-17.780547108179352,-17.780547108179352,0.0,0.0,0.0,436.4668740315408,Tuesday
2018-08-15,452.9487570783369,404.60612989975976,470.97883038599514,452.9487570783369,452.9487570783369,-15.02091726788019,-15.02091726788019,-15.02091726788019,2.9108501371659115,2.9108501371659115,2.9108501371659115,-17.9317674050461,-17.9317674050461,-17.9317674050461,0.0,0.0,0.0,437.9278398104567,Wednesday
2018-08-16,454.1975885214234,404.9700368569397,469.879125851481,454.1975885214234,454.1975885214234,-16.27943113770116,-16.27943113770116,-16.27943113770116,1.9209617238331027,1.9209617238331027,1.9209617238331027,-18.200392861534258,-18.200392861534258,-18.200392861534258,0.0,0.0,0.0,437.91815738372225,Thursday
2018-08-17,455.4464199645101,403.3435315378569,471.9223584871683,455.4464199645101,455.4464199645101,-15.71254417871193,-15.71254417871193,-15.71254417871193,2.8517592821186,2.8517592821186,2.8517592821186,-18.56430346083053,-18.56430346083053,-18.56430346083053,0.0,0.0,0.0,439.73387578579815,Friday
2018-08-20,459.19291429376983,406.20193160699915,471.3415475826713,459.19291429376983,459.19291429376983,-19.45982057620744,-19.45982057620744,-19.45982057620744,0.5098746638797854,0.5098746638797854,0.5098746638797854,-19.969695240087226,-19.969695240087226,-19.969695240087226,0.0,0.0,0.0,439.7330937175624,Monday
2018-08-21,460.4417457368564,409.3200602017578,476.1470265435808,460.4417457368564,460.4417457368564,-17.902067384938086,-17.902067384938086,-17.902067384938086,2.5474955044678307,2.5474955044678307,2.5474955044678307,-20.449562889405918,-20.449562889405918,-20.449562889405918,0.0,0.0,0.0,442.53967835191827,Tuesday
2018-08-22,461.6905771799429,411.37835728139925,474.9046110571252,461.6905771799429,461.6905771799429,-17.97690318916411,-17.97690318916411,-17.97690318916411,2.910850137163018,2.910850137163018,2.910850137163018,-20.88775332632713,-20.88775332632713,-20.88775332632713,0.0,0.0,0.0,443.71367399077883,Wednesday
2018-08-23,462.93940862302946,412.4492979193972,476.2041900397227,462.93940862302946,462.93940862302946,-19.336087184075527,-19.336087184075527,-19.336087184075527,1.9209617238301357,1.9209617238301357,1.9209617238301357,-21.257048907905663,-21.257048907905663,-21.257048907905663,0.0,0.0,0.0,443.6033214389539,Thursday
2018-08-24,464.1882400661161,412.3202971690026,477.23239175989517,464.1882400661161,464.1882400661161,-18.68037834467816,-18.68037834467816,-18.68037834467816,2.851759282118591,2.851759282118591,2.851759282118591,-21.532137626796754,-21.532137626796754,-21.532137626796754,0.0,0.0,0.0,445.50786172143796,Friday
2018-08-27,467.93473439537587,412.1265139289804,480.5077866741356,467.93473439537587,467.93473439537587,-21.07252196315356,-21.07252196315356,-21.07252196315356,0.509874663877897,0.509874663877897,0.509874663877897,-21.582396627031457,-21.582396627031457,-21.582396627031457,0.0,0.0,0.0,446.8622124322223,Monday
2018-08-28,469.1835658384624,418.6998197729215,484.41986545404103,469.1835658384624,469.1835658384624,-18.74202854010665,-18.74202854010665,-18.74202854010665,2.5474955044738654,2.5474955044738654,2.5474955044738654,-21.28952404458051,-21.28952404458051,-21.28952404458051,0.0,0.0,0.0,450.44153729835574,Tuesday
2018-08-29,470.4323972815489,419.2963176632453,485.89918233357514,470.4323972815489,470.4323972815489,-17.91628068735599,-17.91628068735599,-17.91628068735599,2.9108501371637376,2.9108501371637376,2.9108501371637376,-20.82713082451973,-20.82713082451973,-20.82713082451973,0.0,0.0,0.0,452.5161165941929,Wednesday
2018-08-30,471.68122872463545,420.90784399121196,485.75400654110007,471.68122872463545,471.68122872463545,-18.272637027204762,-18.272637027204762,-18.272637027204762,1.9209617238318926,1.9209617238318926,1.9209617238318926,-20.193598751036657,-20.193598751036657,-20.193598751036657,0.0,0.0,0.0,453.40859169743067,Thursday
2018-08-31,472.9300601677221,421.1465173786764,491.54213712581264,472.9300601677221,472.9300601677221,-16.540543486679375,-16.540543486679375,-16.540543486679375,2.851759282117225,2.851759282117225,2.851759282117225,-19.3923027687966,-19.3923027687966,-19.3923027687966,0.0,0.0,0.0,456.3895166810427,Friday
2018-09-03,476.67655449698185,428.22508326262664,491.90806127734555,476.67655449698185,476.67655449698185,-15.578713259805326,-15.578713259805326,-15.578713259805326,0.5098746638679198,0.5098746638679198,0.5098746638679198,-16.08858792367325,-16.08858792367325,-16.08858792367325,0.0,0.0,0.0,461.0978412371765,Monday
2018-09-04,477.9253859400684,432.85114568292926,498.8832933236004,477.9253859400684,477.9253859400684,-12.197967683020641,-12.197967683020641,-12.197967683020641,2.54749550446493,2.54749550446493,2.54749550446493,-14.745463187485571,-14.745463187485571,-14.745463187485571,0.0,0.0,0.0,465.72741825704776,Tuesday
2018-09-05,479.1742174494714,435.3997629708067,502.1123309151814,479.1742174494714,479.1742174494714,-10.409300138918548,-10.409300138918548,-10.409300138918548,2.910850137164457,2.910850137164457,2.910850137164457,-13.320150276083005,-13.320150276083005,-13.320150276083005,0.0,0.0,0.0,468.7649173105529,Wednesday
2018-09-06,480.4230489588744,438.5016058735064,502.8777992898265,480.4230489588744,480.4230489588744,-9.919567228151868,-9.919567228151868,-9.919567228151868,1.9209617238327514,1.9209617238327514,1.9209617238327514,-11.840528951984622,-11.840528951984622,-11.840528951984622,0.0,0.0,0.0,470.5034817307225,Thursday
2018-09-10,485.4183749964862,445.78980211280344,512.5258131118914,485.4183749964862,485.4183749964862,-5.483846153419613,-5.483846153419613,-5.483846153419613,0.5098746638660309,0.5098746638660309,0.5098746638660309,-5.993720817285642,-5.993720817285642,-5.993720817285642,0.0,0.0,0.0,479.9345288430666,Monday
2018-09-11,486.66720650588917,449.5143790949712,519.1397970663955,486.66720650588917,486.66720650588917,-2.1590255991045413,-2.1590255991045413,-2.1590255991045413,2.547495504469953,2.547495504469953,2.547495504469953,-4.706521103574494,-4.706521103574494,-4.706521103574494,0.0,0.0,0.0,484.5081809067846,Tuesday
2018-09-12,487.9160380152921,454.2179876758664,522.1783053030787,487.9160380152921,487.9160380152921,-0.6374080529657419,-0.6374080529657419,-0.6374080529657419,2.9108501371651765,2.9108501371651765,2.9108501371651765,-3.5482581901309183,-3.5482581901309183,-3.5482581901309183,0.0,0.0,0.0,487.27862996232636,Wednesday
2018-09-13,489.1648695246951,456.2070209128164,522.7242555775834,489.1648695246951,489.1648695246951,-0.6235489302191924,-0.6235489302191924,-0.6235489302191924,1.9209617238315804,1.9209617238315804,1.9209617238315804,-2.544510654050773,-2.544510654050773,-2.544510654050773,0.0,0.0,0.0,488.5413205944759,Thursday
2018-09-14,490.4137010340981,460.0760100627149,523.8197736146533,490.4137010340981,490.4137010340981,1.1343385707293558,1.1343385707293558,1.1343385707293558,2.851759282121357,2.851759282121357,2.851759282121357,-1.7174207113920008,-1.7174207113920008,-1.7174207113920008,0.0,0.0,0.0,491.54803960482747,Friday
2018-09-17,494.16019556230697,459.9690861423407,528.2871548307323,494.16019556230697,494.16019556230697,0.055821046962805106,0.055821046962805106,0.055821046962805106,0.5098746638805502,0.5098746638805502,0.5098746638805502,-0.45405361691774515,-0.45405361691774515,-0.45405361691774515,0.0,0.0,0.0,494.2160166092698,Monday
2018-09-18,495.40902707170983,460.9761582181574,527.7730908520053,495.40902707170983,495.40902707170983,2.08002919386009,2.08002919386009,2.08002919386009,2.5474955044759877,2.5474955044759877,2.5474955044759877,-0.4674663106158977,-0.4674663106158977,-0.4674663106158977,0.0,0.0,0.0,497.4890562655699,Tuesday
2018-09-19,496.65785858111286,467.12056003905155,530.3728623747924,496.65785858111286,496.65785858111286,2.211339186930348,2.211339186930348,2.211339186930348,2.9108501371622837,2.9108501371622837,2.9108501371622837,-0.699510950231936,-0.699510950231936,-0.699510950231936,0.0,0.0,0.0,498.8691977680432,Wednesday
2018-09-20,497.9066900905158,465.79794309048674,531.0958101436462,497.9066900905158,497.9066900905158,0.7778557697550927,0.7778557697550927,0.7778557697550927,1.9209617238286134,1.9209617238286134,1.9209617238286134,-1.1431059540735207,-1.1431059540735207,-1.1431059540735207,0.0,0.0,0.0,498.6845458602709,Thursday
2018-09-21,499.15552159991876,464.16222619170685,534.1794421415117,499.15552159991876,499.15552159991876,1.065698209003685,1.065698209003685,1.065698209003685,2.8517592821199913,2.8517592821199913,2.8517592821199913,-1.786061073116306,-1.786061073116306,-1.786061073116306,0.0,0.0,0.0,500.22121980892246,Friday
2018-09-24,502.9020161281276,465.8486040152963,532.3222033867581,502.9020161281276,502.9020161281276,-4.20970054240355,-4.20970054240355,-4.20970054240355,0.5098746638664136,0.5098746638664136,0.5098746638664136,-4.7195752062699645,-4.7195752062699645,-4.7195752062699645,0.0,0.0,0.0,498.6923155857241,Monday
2018-09-25,504.15084763753066,467.3142906099819,533.4677680157481,504.15084763753066,504.15084763753066,-3.4012154471746756,-3.4012154471746756,-3.4012154471746756,2.547495504474031,2.547495504474031,2.547495504474031,-5.948710951648707,-5.948710951648707,-5.948710951648707,0.0,0.0,0.0,500.749632190356,Tuesday
2018-09-26,505.3996791469336,469.4469569249176,534.3438562254818,505.3996791469336,505.3996791469336,-4.343184167385573,-4.343184167385573,-4.343184167385573,2.9108501371673743,2.9108501371673743,2.9108501371673743,-7.254034304552948,-7.254034304552948,-7.254034304552948,0.0,0.0,0.0,501.056494979548,Wednesday
2018-09-27,506.6485106563365,465.9300054485704,532.8647057479401,506.6485106563365,506.6485106563365,-6.6818554208458725,-6.6818554208458725,-6.6818554208458725,1.9209617238294723,1.9209617238294723,1.9209617238294723,-8.602817144675345,-8.602817144675345,-8.602817144675345,0.0,0.0,0.0,499.96665523549063,Thursday
2018-09-28,507.89734216573953,463.51427987391617,533.324872325705,507.89734216573953,507.89734216573953,-7.1096756483808505,-7.1096756483808505,-7.1096756483808505,2.85175928211312,2.85175928211312,2.85175928211312,-9.96143493049397,-9.96143493049397,-9.96143493049397,0.0,0.0,0.0,500.7876665173587,Friday
2018-10-01,511.64383669394846,466.07596073461747,531.4198296124315,511.64383669394846,511.64383669394846,-13.25458287888425,-13.25458287888425,-13.25458287888425,0.5098746638727294,0.5098746638727294,0.5098746638727294,-13.76445754275698,-13.76445754275698,-13.76445754275698,0.0,0.0,0.0,498.3892538150642,Monday
2018-10-02,512.8926682033514,467.57185408327217,532.6760517103963,512.8926682033514,512.8926682033514,-12.290381063648178,-12.290381063648178,-12.290381063648178,2.5474955044790533,2.5474955044790533,2.5474955044790533,-14.83787656812723,-14.83787656812723,-14.83787656812723,0.0,0.0,0.0,500.6022871397032,Tuesday
2018-10-03,514.1414997127544,465.8573729126984,534.429304719585,514.1414997127544,514.1414997127544,-12.858040920092915,-12.858040920092915,-12.858040920092915,2.910850137163722,2.910850137163722,2.910850137163722,-15.768891057256637,-15.768891057256637,-15.768891057256637,0.0,0.0,0.0,501.28345879266146,Wednesday
2018-10-04,515.3903311831781,466.99390593879394,532.7157236435712,515.3903311831781,515.3903311831781,-14.614650872521338,-14.614650872521338,-14.614650872521338,1.920961723827403,1.920961723827403,1.920961723827403,-16.53561259634874,-16.53561259634874,-16.53561259634874,0.0,0.0,0.0,500.77568031065675,Thursday
2018-10-05,516.6391626536017,469.8262693197911,536.0485964215733,516.6391626536017,516.6391626536017,-14.268711576208595,-14.268711576208595,-14.268711576208595,2.8517592821213698,2.8517592821213698,2.8517592821213698,-17.120470858329966,-17.120470858329966,-17.120470858329966,0.0,0.0,0.0,502.3704510773931,Friday
2018-10-08,520.3856570648727,471.7425498875556,535.3140099717664,520.3856570648727,520.3856570648727,-17.171131488566246,-17.171131488566246,-17.171131488566246,0.5098746638790449,0.5098746638790449,0.5098746638790449,-17.68100615244529,-17.68100615244529,-17.68100615244529,0.0,0.0,0.0,503.21452557630647,Monday
2018-10-09,521.6344885352963,471.7184037982689,538.3409153642775,521.6344885352963,521.6344885352963,-14.913839785679523,-14.913839785679523,-14.913839785679523,2.547495504470118,2.547495504470118,2.547495504470118,-17.46133529014964,-17.46133529014964,-17.46133529014964,0.0,0.0,0.0,506.7206487496168,Tuesday
2018-10-10,522.88332000572,475.95598142123475,541.3347528873265,522.88332000572,522.88332000572,-14.136326388834572,-14.136326388834572,-14.136326388834572,2.9108501371608297,2.9108501371608297,2.9108501371608297,-17.0471765259954,-17.0471765259954,-17.0471765259954,0.0,0.0,0.0,508.7469936168854,Wednesday
2018-10-11,524.1321514761436,475.24899749145595,542.3253734593536,524.1321514761436,524.1321514761436,-14.530347114089144,-14.530347114089144,-14.530347114089144,1.92096172382916,1.92096172382916,1.92096172382916,-16.451308837918305,-16.451308837918305,-16.451308837918305,0.0,0.0,0.0,509.60180436205445,Thursday
2018-10-15,529.1274773578382,482.2979980787164,548.1285541757044,529.1274773578382,529.1274773578382,-12.146063153218764,-12.146063153218764,-12.146063153218764,0.509874663873112,0.509874663873112,0.509874663873112,-12.655937817091873,-12.655937817091873,-12.655937817091873,0.0,0.0,0.0,516.9814142046195,Monday
