Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Variation,Adj_Close_Norm,Log_Returns
2016-03-03,26.200000762939453,27.700000762939453,26.049999237060547,26.899999618530273,15.711718559265137,8619200,BBSE3.SA,0.6999988555908203,121.90775521560188,0.03441428846240868
2016-03-04,27.700000762939453,29.540000915527344,27.510000228881836,28.1299991607666,16.430137634277344,13672200,BBSE3.SA,0.42999839782714844,127.48199309470145,0.0447104700429914
2016-03-07,28.5,28.5,27.110000610351562,28.09000015258789,16.406776428222656,7208700,BBSE3.SA,0.4099998474121094,127.30073270752524,-0.0014228626935848658
2016-03-08,28.0,29.84000015258789,27.639999389648438,29.549999237060547,17.25952911376953,10022400,BBSE3.SA,1.5499992370605469,133.91726961002675,0.05066995701555753
2016-03-09,29.799999237060547,30.0,29.15999984741211,29.790000915527344,17.399707794189453,6227300,BBSE3.SA,0.009998321533203125,135.00492072817897,0.00808900929583645
2016-03-10,30.100000381469727,32.59000015258789,29.75,31.93000030517578,18.64963722229004,12471500,BBSE3.SA,1.8299999237060547,144.70316539714347,0.06937328137061644
2016-03-11,31.700000762939453,31.760000228881836,30.530000686645508,31.389999389648438,18.3342342376709,9960600,BBSE3.SA,0.3100013732910156,142.2559429817097,-0.017056658419086775
2016-03-14,31.690000534057617,31.899999618530273,30.639999389648438,30.639999389648438,17.89617347717285,3820200,BBSE3.SA,1.0500011444091797,138.85701473850585,-0.024183117824423797
2016-03-15,29.3799991607666,29.739999771118164,27.579999923706055,27.600000381469727,16.120574951171875,8102300,BBSE3.SA,1.779998779296875,125.08008577606174,-0.1044905143806121
2016-03-16,27.170000076293945,27.989999771118164,27.110000610351562,27.780000686645508,16.2257080078125,8322800,BBSE3.SA,0.6100006103515625,125.89581671508465,0.006500495094662487
2016-03-17,31.049999237060547,31.149999618530273,29.84000015258789,30.809999465942383,17.995468139648438,8894600,BBSE3.SA,0.23999977111816406,139.6274453799172,0.10352305769400066
2016-03-18,30.81999969482422,31.34000015258789,30.1200008392334,30.790000915527344,17.98378562927246,3534800,BBSE3.SA,0.029998779296875,139.53680038714663,-0.0006494026174955752
2016-03-21,30.979999542236328,30.979999542236328,30.1299991607666,30.850000381469727,18.018835067749023,4429000,BBSE3.SA,0.12999916076660156,139.8087501646409,0.0019470499019629277
2016-03-22,30.520000457763672,30.6299991607666,29.149999618530273,29.149999618530273,17.025897979736328,6205000,BBSE3.SA,1.3700008392333984,132.10451774643968,-0.056682008045498486
2016-03-23,29.079999923706055,29.520000457763672,28.149999618530273,28.860000610351562,16.856517791748047,4138100,BBSE3.SA,0.2199993133544922,130.7902911443172,-0.009998200843883788
2016-03-24,28.40999984741211,28.760000228881836,28.149999618530273,28.540000915527344,16.66961097717285,3809300,BBSE3.SA,0.13000106811523438,129.34007485426505,-0.01115003478421695
2016-03-28,29.110000610351562,30.100000381469727,29.110000610351562,30.040000915527344,17.54572868347168,4225000,BBSE3.SA,0.9300003051757812,136.13790174230775,0.05122318064291783
2016-03-29,30.149999618530273,31.020000457763672,29.579999923706055,30.75,17.960426330566406,4510600,BBSE3.SA,0.6000003814697266,139.35555479915288,0.02336025994338359
2016-03-30,30.950000762939453,31.25,29.8799991607666,30.31999969482422,17.709266662597656,4889400,BBSE3.SA,0.6300010681152344,137.4067984484537,-0.01408275753426001
2016-03-31,29.719999313354492,29.719999313354492,29.719999313354492,29.719999313354492,17.358823776245117,2200,BBSE3.SA,0.0,134.68770025143812,-0.019987090727998397
2016-04-01,29.399999618530273,29.399999618530273,29.399999618530273,29.399999618530273,17.171916961669922,5000,BBSE3.SA,0.0,133.23748396138598,-0.010825637443458656
2016-04-04,28.43000030517578,28.43000030517578,28.43000030517578,28.43000030517578,16.60536003112793,14600,BBSE3.SA,0.0,128.8415495928005,-0.033549777983622735
2016-04-05,28.559999465942383,28.559999465942383,28.559999465942383,28.559999465942383,16.681291580200195,5800,BBSE3.SA,0.0,129.43070504785317,0.004562290113479532
2016-04-06,28.360000610351562,28.360000610351562,28.360000610351562,28.360000610351562,16.564476013183594,11400,BBSE3.SA,0.0,128.52432911605962,-0.007027423712190761
2016-04-07,29.09000015258789,29.09000015258789,29.09000015258789,29.09000015258789,16.99085235595703,7100,BBSE3.SA,0.0,131.8325975673104,0.025414699435456944
2016-04-08,29.899999618530273,30.8799991607666,29.809999465942383,30.8799991607666,18.036354064941406,4468800,BBSE3.SA,0.9799995422363281,139.94468065584059,0.05971428885683316
2016-04-11,30.6299991607666,30.6299991607666,30.6299991607666,30.6299991607666,17.89033317565918,12100,BBSE3.SA,0.0,138.81169964171178,-0.008128870461892307
2016-04-12,31.940000534057617,31.940000534057617,31.940000534057617,31.940000534057617,18.655475616455078,28300,BBSE3.SA,0.0,144.74846569475503,0.04187918081892993
2016-04-13,32.119998931884766,32.119998931884766,32.119998931884766,32.119998931884766,18.76061248779297,36200,BBSE3.SA,0.0,145.56422623214294,0.00561988991247422
2016-04-14,32.5,33.400001525878906,32.029998779296875,32.400001525878906,18.924152374267578,8109300,BBSE3.SA,0.09999847412109375,146.83313773747136,0.008679417994240955
2016-04-15,32.45000076293945,33.439998626708984,32.43000030517578,33.25,19.420623779296875,9668400,BBSE3.SA,0.7999992370605469,150.68527614534574,0.025896573163055294
2016-04-18,33.0,33.61000061035156,32.7400016784668,33.349998474121094,19.47903060913086,8236900,BBSE3.SA,0.34999847412109375,151.13845671165126,0.0030029507790531964
2016-04-19,33.59000015258789,33.59000015258789,33.59000015258789,33.59000015258789,19.61920738220215,14800,BBSE3.SA,0.0,152.22609303062097,0.007170521276021401
2016-04-20,33.33000183105469,33.599998474121094,32.77000045776367,33.560001373291016,19.601686477661133,2326000,BBSE3.SA,0.22999954223632812,152.09014774023885,-0.0008934475470709862
2016-04-22,32.84000015258789,33.75,32.349998474121094,33.75,19.71265983581543,4720200,BBSE3.SA,0.9099998474121094,152.95119377605582,0.005645453291101106
2016-04-25,33.34000015258789,33.34000015258789,30.760000228881836,31.25,18.252464294433594,5826900,BBSE3.SA,2.0900001525878906,141.62148722904547,-0.0769609598597912
2016-04-26,31.649999618530273,31.649999618530273,30.639999389648438,31.389999389648438,18.3342342376709,4304300,BBSE3.SA,0.26000022888183594,142.2559429817097,0.004469934848842724
2016-04-27,31.100000381469727,31.799999237060547,30.309999465942383,31.309999465942383,18.287508010864258,5884600,BBSE3.SA,0.20999908447265625,141.8933926089923,-0.0025518311961063916
2016-04-28,31.190000534057617,31.200000762939453,29.649999618530273,29.950000762939453,17.493160247802734,5688600,BBSE3.SA,1.239999771118164,135.7300214736138,-0.04440824284976591
2016-04-29,30.200000762939453,30.489999771118164,29.520000457763672,30.0,17.52236557006836,6466100,BBSE3.SA,0.20000076293945312,135.95662655594904,0.0016681359685957334
2016-05-02,30.110000610351562,30.299999237060547,29.309999465942383,29.510000228881836,17.236167907714844,5224900,BBSE3.SA,0.6000003814697266,133.73600922285053,-0.016468136123328328
2016-05-03,29.389999389648438,29.5,28.3799991607666,28.389999389648438,16.581998825073242,8545000,BBSE3.SA,1.0,128.66028920562428,-0.03869226255453614
2016-05-04,28.530000686645508,29.1299991607666,28.15999984741211,28.420000076293945,16.599519729614258,5035500,BBSE3.SA,0.1100006103515625,128.79623449600643,0.001056064154539341
2016-05-05,28.549999237060547,28.6200008392334,27.639999389648438,27.8700008392334,16.278276443481445,6410800,BBSE3.SA,0.6799983978271484,126.30369698377861,-0.019542277588217815
2016-05-06,27.75,28.020000457763672,26.8700008392334,27.59000015258789,16.11473274230957,11055000,BBSE3.SA,0.15999984741210938,125.03475588008519,-0.010097554680155142
2016-05-09,27.6299991607666,28.299999237060547,26.360000610351562,27.649999618530273,16.149778366088867,4862900,BBSE3.SA,0.020000457763671875,125.30667605921448,0.002172395387869093
2016-05-10,27.979999542236328,28.59000015258789,27.309999465942383,28.559999465942383,16.681291580200195,7429400,BBSE3.SA,0.5799999237060547,129.43070504785317,0.032381500686042106
2016-05-11,28.829999923706055,29.049999237060547,28.18000030517578,28.18000030517578,16.45934295654297,5989200,BBSE3.SA,0.6499996185302734,127.7085981770367,-0.013394549931836343
2016-05-12,28.440000534057617,28.579999923706055,27.729999542236328,28.25,16.500225067138672,5939500,BBSE3.SA,0.1900005340576172,128.02580385459507,0.002480744379437895
2016-05-13,28.110000610351562,28.209999084472656,27.34000015258789,28.0,16.35420799255371,4163800,BBSE3.SA,0.1100006103515625,126.89285243883128,-0.008888787441606474
2016-05-16,27.90999984741211,27.90999984741211,26.940000534057617,26.989999771118164,15.764286994934082,4599900,BBSE3.SA,0.9200000762939453,122.31563548429585,-0.03673816891979368
2016-05-17,26.799999237060547,26.899999618530273,25.649999618530273,26.15999984741211,15.279502868652344,6944700,BBSE3.SA,0.6399993896484375,118.55417906714834,-0.031234816449705632
2016-05-18,25.950000762939453,27.270000457763672,25.84000015258789,27.049999237060547,15.79932689666748,7704100,BBSE3.SA,1.0999984741210938,122.58751126587768,0.033455089213664656
2016-05-19,27.100000381469727,27.709999084472656,26.780000686645508,27.709999084472656,16.184823989868164,4786200,BBSE3.SA,0.6099987030029297,125.57859623834379,0.0241066747780672
2016-05-20,27.709999084472656,27.950000762939453,27.100000381469727,27.200000762939453,15.886942863464355,3400800,BBSE3.SA,0.5099983215332031,123.26732651288343,-0.018576444128646605
2016-05-23,26.799999237060547,26.989999771118164,26.59000015258789,26.75,15.624109268188477,2964700,BBSE3.SA,0.049999237060546875,121.22799176573487,-0.016682381136555118
2016-05-24,27.0,27.350000381469727,26.8700008392334,27.280000686645508,15.933672904968262,5227100,BBSE3.SA,0.2800006866455078,123.62990648396584,0.019619475467923208
2016-05-25,27.329999923706055,27.979999542236328,27.260000228881836,27.6200008392334,16.13225555419922,5861700,BBSE3.SA,0.29000091552734375,125.17071596964983,0.012386055701673499
2016-05-27,27.510000228881836,27.790000915527344,27.350000381469727,27.600000381469727,16.120574951171875,4452900,BBSE3.SA,0.09000015258789062,125.08008577606174,-0.0007243149425948928
2016-05-30,27.600000381469727,27.600000381469727,27.200000762939453,27.399999618530273,16.003761291503906,3185900,BBSE3.SA,0.20000076293945312,124.17372464345068,-0.007272628056945269
2016-05-31,27.389999389648438,27.610000610351562,27.1200008392334,27.260000228881836,15.921987533569336,5575500,BBSE3.SA,0.12999916076660156,123.53923929242147,-0.0051227576344427305
2016-06-01,27.1200008392334,27.25,26.639999389648438,27.110000610351562,15.834378242492676,4979200,BBSE3.SA,0.010000228881835938,122.85947584255446,-0.005517603239534324
2016-06-02,27.239999771118164,27.75,27.010000228881836,27.5,16.06216812133789,4181000,BBSE3.SA,0.26000022888183594,124.62690520975622,0.014283286277736425
2016-06-03,27.700000762939453,27.969999313354492,26.940000534057617,27.600000381469727,16.120574951171875,3346600,BBSE3.SA,0.10000038146972656,125.08008577606174,0.0036297026531857887
2016-06-06,27.649999618530273,27.81999969482422,27.299999237060547,27.3700008392334,15.986237525939941,3838500,BBSE3.SA,0.279998779296875,124.0377571542948,-0.008368205922813142
2016-06-07,27.200000762939453,27.399999618530273,26.760000228881836,26.889999389648438,15.705880165100098,3373600,BBSE3.SA,0.3100013732910156,121.86245491799032,-0.01769302242248409
2016-06-08,27.170000076293945,27.5,26.90999984741211,27.270000457763672,15.927828788757324,4863800,BBSE3.SA,0.10000038146972656,123.5845617888068,0.014032642587344718
2016-06-09,27.31999969482422,27.8799991607666,27.270000457763672,27.649999618530273,16.149778366088867,3556000,BBSE3.SA,0.3299999237060547,125.30667605921448,0.013838508481882792
2016-06-10,27.56999969482422,27.59000015258789,26.75,26.75,15.624109268188477,1713200,BBSE3.SA,0.8199996948242188,121.22799176573487,-0.03309113895093192
2016-06-13,26.860000610351562,26.860000610351562,26.020000457763672,26.75,15.624109268188477,3689200,BBSE3.SA,0.1100006103515625,121.22799176573487,0.0
2016-06-14,26.700000762939453,26.700000762939453,25.809999465942383,26.25,15.33206844329834,4501400,BBSE3.SA,0.4500007629394531,118.96203713706855,-0.018868575571680684
2016-06-15,26.3700008392334,27.010000228881836,26.239999771118164,26.979999542236328,15.75844669342041,9477700,BBSE3.SA,0.6099987030029297,122.27032038750178,0.02742990792031855
2016-06-16,26.719999313354492,27.329999923706055,26.299999237060547,27.260000228881836,15.921987533569336,5975800,BBSE3.SA,0.5400009155273438,123.53923929242147,0.010324498186975704
2016-06-17,27.399999618530273,27.75,26.81999969482422,27.149999618530273,15.857741355895996,5619800,BBSE3.SA,0.25,123.04075102891316,-0.004043222987812104
2016-06-20,27.479999542236328,28.31999969482422,27.399999618530273,27.809999465942383,16.24323272705078,5564900,BBSE3.SA,0.3299999237060547,126.0317916038318,0.024018579761893
2016-06-21,27.68000030517578,27.959999084472656,27.34000015258789,27.920000076293945,16.30748176574707,4734700,BBSE3.SA,0.23999977111816406,126.53030206611386,0.0039476320648807114
2016-06-22,27.950000762939453,28.049999237060547,27.0,27.18000030517578,15.875263214111328,4481000,BBSE3.SA,0.7700004577636719,123.17670371888656,-0.0268618814783884
2016-06-23,27.3799991607666,28.06999969482422,27.25,27.829999923706055,16.254915237426758,3107000,BBSE3.SA,0.4500007629394531,126.1224365966024,0.0236332141306343
2016-06-24,26.75,27.290000915527344,26.540000915527344,26.729999542236328,15.612427711486816,4195300,BBSE3.SA,0.020000457763671875,121.13735417255552,-0.04032809391639962
2016-06-27,26.700000762939453,27.43000030517578,26.700000762939453,27.25,15.916147232055664,3878400,BBSE3.SA,0.5499992370605469,123.49392419562744,0.019266897818864172
2016-06-28,27.780000686645508,27.790000915527344,27.350000381469727,27.579999923706055,16.108896255493164,3135100,BBSE3.SA,0.20000076293945312,124.9894703816561,0.012037538746128272
2016-06-29,27.950000762939453,28.229999542236328,27.790000915527344,28.010000228881836,16.360048294067383,4012000,BBSE3.SA,0.05999946594238281,126.93816753562533,0.015470601293362606
2016-06-30,27.899999618530273,28.18000030517578,27.549999237060547,28.110000610351562,16.41845703125,5172200,BBSE3.SA,0.21000099182128906,127.39136290111335,0.003563847614389082
2016-07-01,28.170000076293945,28.170000076293945,27.510000228881836,27.600000381469727,16.120574951171875,3578900,BBSE3.SA,0.5699996948242188,125.08008577606174,-0.01830972735616389
2016-07-04,27.899999618530273,27.959999084472656,27.610000610351562,27.649999618530273,16.149778366088867,1365300,BBSE3.SA,0.25,125.30667605921448,0.0018099227239301973
2016-07-05,27.559999465942383,27.65999984741211,26.81999969482422,26.889999389648438,15.705880165100098,4830500,BBSE3.SA,0.6700000762939453,121.86245491799032,-0.027871151069227405
2016-07-06,26.799999237060547,26.940000534057617,26.3799991607666,26.729999542236328,15.612427711486816,6139600,BBSE3.SA,0.06999969482421875,121.13735417255552,-0.005967929771282919
2016-07-07,26.739999771118164,27.079999923706055,26.389999389648438,26.479999542236328,15.466405868530273,4866600,BBSE3.SA,0.26000022888183594,120.00436575883549,-0.009396936798535966
2016-07-08,26.709999084472656,27.889999389648438,26.68000030517578,27.75,16.208189010620117,7292400,BBSE3.SA,1.0400009155273438,125.75988622388499,0.046846300528302784
2016-07-11,27.920000076293945,28.0,27.459999084472656,27.600000381469727,16.120574951171875,4014000,BBSE3.SA,0.31999969482421875,125.08008577606174,-0.005420205613186822
2016-07-12,27.889999389648438,28.280000686645508,27.649999618530273,28.100000381469727,16.412616729736328,5529900,BBSE3.SA,0.21000099182128906,127.34604780431928,0.017953948460974742
2016-07-13,28.049999237060547,28.270000457763672,27.610000610351562,28.190000534057617,16.465181350708008,4815100,BBSE3.SA,0.1400012969970703,127.75389847464827,0.003197578233818182
2016-07-14,28.399999618530273,29.25,28.399999618530273,29.040000915527344,16.96164894104004,9323800,BBSE3.SA,0.6400012969970703,131.60600728415764,0.029706920851485425
2016-07-15,29.100000381469727,29.43000030517578,29.030000686645508,29.219999313354492,17.066781997680664,6455200,BBSE3.SA,0.11999893188476562,132.42173822318054,0.006179150096264426
2016-07-18,29.149999618530273,29.989999771118164,29.100000381469727,29.850000381469727,17.434749603271484,4808700,BBSE3.SA,0.7000007629394531,135.27681130894328,0.02133131726531514
2016-07-19,29.799999237060547,29.889999389648438,29.190000534057617,29.690000534057617,17.3413028717041,3196700,BBSE3.SA,0.10999870300292969,134.55175496105596,-0.00537421299018976
2016-07-20,29.700000762939453,30.270000457763672,29.579999923706055,30.06999969482422,17.56324577331543,5327500,BBSE3.SA,0.3699989318847656,136.2738174343249,0.01271730484717071
2016-07-21,30.0,30.200000762939453,29.540000915527344,29.670000076293945,17.32961654663086,2551400,BBSE3.SA,0.3299999237060547,134.46108036992038,-0.013391433235564763
2016-07-22,29.559999465942383,29.979999542236328,29.559999465942383,29.700000762939453,17.34714126586914,1985000,BBSE3.SA,0.1400012969970703,134.59705525866752,0.0010107473613878263
2016-07-25,29.8700008392334,29.8700008392334,29.030000686645508,29.350000381469727,17.14271354675293,4393900,BBSE3.SA,0.5200004577636719,133.01089367823323,-0.011854507027002036
2016-07-26,29.3700008392334,29.770000457763672,29.219999313354492,29.420000076293945,17.1835994720459,2611700,BBSE3.SA,0.049999237060546875,133.32812895415657,0.002382192611578743
2016-07-27,29.450000762939453,29.729999542236328,28.829999923706055,29.049999237060547,16.96748924255371,3278200,BBSE3.SA,0.40000152587890625,131.65132238095168,-0.012656294271263864
2016-07-28,28.809999465942383,29.489999771118164,28.530000686645508,29.360000610351562,17.148555755615234,2148400,BBSE3.SA,0.5500011444091797,133.05622357420975,0.010614841972755132
2016-07-29,29.34000015258789,30.280000686645508,29.030000686645508,30.139999389648438,17.60413932800293,3452100,BBSE3.SA,0.7999992370605469,136.59111190697826,0.026220105917255244
2016-08-01,30.260000228881836,30.84000015258789,29.690000534057617,30.139999389648438,17.60413932800293,4094900,BBSE3.SA,0.12000083923339844,136.59111190697826,0.0
2016-08-02,29.950000762939453,30.1299991607666,29.31999969482422,29.799999237060547,17.405546188354492,3473600,BBSE3.SA,0.15000152587890625,135.05022102579053,-0.011345161593784693
2016-08-03,29.579999923706055,29.940000534057617,29.200000762939453,29.899999618530273,17.463953018188477,2625100,BBSE3.SA,0.31999969482421875,135.50340159209605,0.0033500271461571404
2016-08-04,30.0,30.579999923706055,29.670000076293945,30.34000015258789,17.7209529876709,3165700,BBSE3.SA,0.3400001525878906,137.4974730395893,0.01460879503849009
2016-08-05,30.399999618530273,30.5,29.959999084472656,30.280000686645508,17.685909271240234,4049700,BBSE3.SA,0.11999893188476562,137.22556765964248,-0.001979487909279824
2016-08-08,30.239999771118164,30.239999771118164,29.479999542236328,29.969999313354492,17.504840850830078,2652800,BBSE3.SA,0.2700004577636719,135.8206516672019,-0.010290773439515727
2016-08-09,29.979999542236328,30.690000534057617,29.6299991607666,29.790000915527344,17.399707794189453,2938900,BBSE3.SA,0.18999862670898438,135.00492072817897,-0.006024050082545909
2016-08-10,29.969999313354492,30.200000762939453,29.760000228881836,29.8799991607666,17.4522762298584,3507300,BBSE3.SA,0.09000015258789062,135.41280099687293,0.0030166704712351537
2016-08-11,30.010000228881836,30.780000686645508,29.700000762939453,30.639999389648438,17.89617347717285,5328800,BBSE3.SA,0.6299991607666016,138.85701473850585,0.025116834655870498
2016-08-12,30.1200008392334,30.239999771118164,29.639999389648438,29.809999465942383,17.899837493896484,4040100,BBSE3.SA,0.3100013732910156,138.8854439680752,0.0002047164830399653
2016-08-15,29.8700008392334,30.06999969482422,29.719999313354492,29.809999465942383,17.899837493896484,2411300,BBSE3.SA,0.060001373291015625,138.8854439680752,0.0
2016-08-16,29.690000534057617,29.93000030517578,29.510000228881836,29.549999237060547,17.743717193603516,2642700,BBSE3.SA,0.1400012969970703,137.67410128264515,-0.008760141913504849
2016-08-17,29.549999237060547,29.639999389648438,28.799999237060547,29.450000762939453,17.68366813659668,4378800,BBSE3.SA,0.09999847412109375,137.208178620213,-0.0033899828595331046
2016-08-18,29.5,30.0,29.049999237060547,29.049999237060547,17.443483352661133,4578700,BBSE3.SA,0.4500007629394531,135.34457676557946,-0.013675377418295694
2016-08-19,29.06999969482422,29.110000610351562,28.059999465942383,28.799999237060547,17.293373107910156,3466900,BBSE3.SA,0.2700004577636719,134.17986630418534,-0.008642761288603277
2016-08-22,28.68000030517578,28.81999969482422,27.90999984741211,28.239999771118164,16.957109451293945,3163100,BBSE3.SA,0.4400005340576172,131.5707852298239,-0.019636188230288204
2016-08-23,28.350000381469727,28.979999542236328,28.219999313354492,28.229999542236328,16.95110511779785,2844500,BBSE3.SA,0.12000083923339844,131.52419740333542,-0.0003541521507492076
2016-08-24,28.239999771118164,28.799999237060547,28.030000686645508,28.600000381469727,17.173274993896484,2346400,BBSE3.SA,0.3600006103515625,133.2480209793211,0.013021365636425631
2016-08-25,28.700000762939453,29.110000610351562,28.329999923706055,29.020000457763672,17.42547035217285,3493300,BBSE3.SA,0.31999969482421875,135.20481328611407,0.014578553205699306
2016-08-26,29.200000762939453,29.399999618530273,28.56999969482422,28.709999084472656,17.23932647705078,4017800,BBSE3.SA,0.4900016784667969,133.7605166690592,-0.010739752217437755
